# xp yp zp phi
# 1 21 21 21
8.500000000000000888e-01 6.500000000000000222e-01 0.000000000000000000e+00 7.510748237678996908e-01
9.000000000000000222e-01 6.500000000000000222e-01 0.000000000000000000e+00 7.348234593356042232e-01
9.500000000000000666e-01 6.500000000000000222e-01 0.000000000000000000e+00 7.180256401903514218e-01
1.000000000000000000e+00 6.500000000000000222e-01 0.000000000000000000e+00 7.007353467259788138e-01
0.000000000000000000e+00 7.000000000000000666e-01 0.000000000000000000e+00 8.847059049434835565e-01
5.000000000000000278e-02 7.000000000000000666e-01 0.000000000000000000e+00 8.841531365110227858e-01
1.000000000000000056e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.824969025845953441e-01
1.500000000000000222e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.797434043458188802e-01
2.000000000000000111e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.759029341062031238e-01
2.500000000000000000e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.709898112145050275e-01
3.000000000000000444e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.650222931107413027e-01
3.500000000000000333e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.580224623000264339e-01
4.000000000000000222e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.500160902253981465e-01
4.500000000000000111e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.410324792138814676e-01
5.000000000000000000e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.311042838521256471e-01
5.500000000000000444e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.202673133150611973e-01
6.000000000000000888e-01 7.000000000000000666e-01 0.000000000000000000e+00 8.085603163214524214e-01
6.500000000000000222e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.960247505224359310e-01
7.000000000000000666e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.827045382418681418e-01
7.500000000000000000e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.686458105795421769e-01
8.000000000000000444e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.538966419593208235e-01
8.500000000000000888e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.385067772535012232e-01
9.000000000000000222e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.225273536420721010e-01
9.500000000000000666e-01 7.000000000000000666e-01 0.000000000000000000e+00 7.060106193710251610e-01
1.000000000000000000e+00 7.000000000000000666e-01 0.000000000000000000e+00 6.890096515578808534e-01
0.000000000000000000e+00 7.500000000000000000e-01 0.000000000000000000e+00 8.688150562628431661e-01
5.000000000000000278e-02 7.500000000000000000e-01 0.000000000000000000e+00 8.682722165077729759e-01
1.000000000000000056e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.666457314081110752e-01
1.500000000000000222e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.639416907615246055e-01
2.000000000000000111e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.601702020118019432e-01
2.500000000000000000e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.553453273074225205e-01
3.000000000000000444e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.494849961531930616e-01
3.500000000000000333e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.426108944142315371e-01
4.000000000000000222e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.347483306338712161e-01
4.500000000000000111e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.259260808186481562e-01
5.000000000000000000e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.161762130223397804e-01
5.500000000000000444e-01 7.500000000000000000e-01 0.000000000000000000e+00 8.055338932251413508e-01
6.000000000000000888e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.940371741517890936e-01
6.500000000000000222e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.817267688022793148e-01
7.000000000000000666e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.686458105795421769e-01
7.500000000000000000e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.548396019890073472e-01
8.000000000000000444e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.403553539547111928e-01
8.500000000000000888e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.252419178449811543e-01
9.000000000000000222e-01 7.500000000000000000e-01 0.000000000000000000e+00 7.095495123275811222e-01
9.500000000000000666e-01 7.500000000000000000e-01 0.000000000000000000e+00 6.933294471796099812e-01
1.000000000000000000e+00 7.500000000000000000e-01 0.000000000000000000e+00 6.766338461617289468e-01
0.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 8.521437889662113463e-01
5.000000000000000278e-02 8.000000000000000444e-01 0.000000000000000000e+00 8.516113654977728320e-01
1.000000000000000056e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.500160902253981465e-01
1.500000000000000222e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.473639360926044084e-01
2.000000000000000111e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.436648165963835933e-01
2.500000000000000000e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.389325240535236983e-01
3.000000000000000444e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.331846439283304706e-01
3.500000000000000333e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.264424459664597711e-01
4.000000000000000222e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.187307530779818210e-01
4.500000000000000111e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.100777891007135967e-01
5.000000000000000000e-01 8.000000000000000444e-01 0.000000000000000000e+00 8.005150067502286859e-01
5.500000000000000444e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.900768972239232690e-01
6.000000000000000888e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.788007830714048785e-01
6.500000000000000222e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.667265960708200545e-01
7.000000000000000666e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.538966419593208235e-01
7.500000000000000000e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.403553539547111928e-01
8.000000000000000444e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.261490370736908284e-01
8.500000000000000888e-01 8.000000000000000444e-01 0.000000000000000000e+00 7.113256052995666767e-01
9.000000000000000222e-01 8.000000000000000444e-01 0.000000000000000000e+00 6.959343136786420025e-01
9.500000000000000666e-01 8.000000000000000444e-01 0.000000000000000000e+00 6.800254874297912977e-01
1.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 6.636502501363193973e-01
0.000000000000000000e+00 8.500000000000000888e-01 0.000000000000000000e+00 8.347483306338712161e-01
5.000000000000000278e-02 8.500000000000000888e-01 0.000000000000000000e+00 8.342267759300476815e-01
1.000000000000000056e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.326640662233538714e-01
1.500000000000000222e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.300660525270749934e-01
2.000000000000000111e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.264424459664597711e-01
2.500000000000000000e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.218067573052587615e-01
3.000000000000000444e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.161762130223397804e-01
3.500000000000000333e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.095716486678868895e-01
4.000000000000000222e-01 8.500000000000000888e-01 0.000000000000000000e+00 8.020173804230551484e-01
4.500000000000000111e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.935410559710253109e-01
5.000000000000000000e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.841734859592008888e-01
5.500000000000000444e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.739484574899708758e-01
6.000000000000000888e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.629025312193929986e-01
6.500000000000000222e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.510748237678996908e-01
7.000000000000000666e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.385067772535012232e-01
7.500000000000000000e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.252419178449811543e-01
8.000000000000000444e-01 8.500000000000000888e-01 0.000000000000000000e+00 7.113256052995666767e-01
8.500000000000000888e-01 8.500000000000000888e-01 0.000000000000000000e+00 6.968047754960347007e-01
9.000000000000000222e-01 8.500000000000000888e-01 0.000000000000000000e+00 6.817276780000210978e-01
9.500000000000000666e-01 8.500000000000000888e-01 0.000000000000000000e+00 6.661436107034877097e-01
1.000000000000000000e+00 8.500000000000000888e-01 0.000000000000000000e+00 6.501026535652069116e-01
0.000000000000000000e+00 9.000000000000000222e-01 0.000000000000000000e+00 8.166864825981108300e-01
5.000000000000000278e-02 9.000000000000000222e-01 0.000000000000000000e+00 8.161762130223397804e-01
1.000000000000000056e-01 9.000000000000000222e-01 0.000000000000000000e+00 8.146473164114145238e-01
1.500000000000000222e-01 9.000000000000000222e-01 0.000000000000000000e+00 8.121055171774531622e-01
2.000000000000000111e-01 9.000000000000000222e-01 0.000000000000000000e+00 8.085603163214524214e-01
2.500000000000000000e-01 9.000000000000000222e-01 0.000000000000000000e+00 8.040249322683196143e-01
3.000000000000000444e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.985162187593770611e-01
3.500000000000000333e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.920545605160653757e-01
4.000000000000000222e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.846637475787224814e-01
4.500000000000000111e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.763708294044123770e-01
5.000000000000000000e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.672059499758556722e-01
5.500000000000000444e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.572021653277811737e-01
6.000000000000000888e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.463952450358817270e-01
6.500000000000000222e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.348234593356042232e-01
7.000000000000000666e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.225273536420721010e-01
7.500000000000000000e-01 9.000000000000000222e-01 0.000000000000000000e+00 7.095495123275811222e-01
8.000000000000000444e-01 9.000000000000000222e-01 0.000000000000000000e+00 6.959343136786420025e-01
8.500000000000000888e-01 9.000000000000000222e-01 0.000000000000000000e+00 6.817276780000210978e-01
9.000000000000000222e-01 9.000000000000000222e-01 0.000000000000000000e+00 6.669768108584743782e-01
9.500000000000000666e-01 9.000000000000000222e-01 0.000000000000000000e+00 6.517299434639465261e-01
1.000000000000000000e+00 9.000000000000000222e-01 0.000000000000000000e+00 6.360360721712400300e-01
0.000000000000000000e+00 9.500000000000000666e-01 0.000000000000000000e+00 7.980173020503648074e-01
5.000000000000000278e-02 9.500000000000000666e-01 0.000000000000000000e+00 7.975186970668712849e-01
1.000000000000000056e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.960247505224359310e-01
1.500000000000000222e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.935410559710253109e-01
2.000000000000000111e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.900768972239232690e-01
2.500000000000000000e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.856451905372529021e-01
3.000000000000000444e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.802624043814325727e-01
3.500000000000000333e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.739484574899708758e-01
4.000000000000000222e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.667265960708200545e-01
4.500000000000000111e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.586232512394792682e-01
5.000000000000000000e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.496678778972798440e-01
5.500000000000000444e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.398927764290241793e-01
6.000000000000000888e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.293328987298375310e-01
6.500000000000000222e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.180256401903514218e-01
7.000000000000000666e-01 9.500000000000000666e-01 0.000000000000000000e+00 7.060106193710251610e-01
7.500000000000000000e-01 9.500000000000000666e-01 0.000000000000000000e+00 6.933294471796099812e-01
8.000000000000000444e-01 9.500000000000000666e-01 0.000000000000000000e+00 6.800254874297912977e-01
8.500000000000000888e-01 9.500000000000000666e-01 0.000000000000000000e+00 6.661436107034877097e-01
9.000000000000000222e-01 9.500000000000000666e-01 0.000000000000000000e+00 6.517299434639465261e-01
9.500000000000000666e-01 9.500000000000000666e-01 0.000000000000000000e+00 6.368316143717430711e-01
1.000000000000000000e+00 9.500000000000000666e-01 0.000000000000000000e+00 6.214964997413539027e-01
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.788007830714048785e-01
5.000000000000000278e-02 1.000000000000000000e+00 0.000000000000000000e+00 7.783141846598287117e-01
1.000000000000000056e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.768562128393133870e-01
1.500000000000000222e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.744323264692072328e-01
2.000000000000000111e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.710515858035662529e-01
2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.667265960708200545e-01
3.000000000000000444e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.614734291752052187e-01
3.500000000000000333e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.553115242005795649e-01
4.000000000000000222e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.482635675785651586e-01
4.500000000000000111e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.403553539547111928e-01
5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.316156289466417828e-01
5.500000000000000444e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.220759151352745819e-01
6.000000000000000888e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.117703227626096529e-01
6.500000000000000222e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.007353467259788138e-01
7.000000000000000666e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.890096515578808534e-01
7.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.766338461617289468e-01
8.000000000000000444e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.636502501363193973e-01
8.500000000000000888e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.501026535652069116e-01
9.000000000000000222e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.360360721712400300e-01
9.500000000000000666e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.214964997413539027e-01
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 6.065306597126334243e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02 9.993751952718162856e-01
5.000000000000000278e-02 0.000000000000000000e+00 5.000000000000000278e-02 9.987507809245809165e-01
1.000000000000000056e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.968798777302081415e-01
1.500000000000000222e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.937694906233947023e-01
2.000000000000000111e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.894312459319040132e-01
2.500000000000000000e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.838813189766874023e-01
3.000000000000000444e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.771403335973504189e-01
3.500000000000000333e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.692332344763441299e-01
4.000000000000000222e-01 0.000000000000000000e+00 5.000000000000000278e-02 9.601891333679518636e-01
